# Bisque TCS PEC table read from the mount 12 Sep 2026 (Apply PEC was OFF)
# 1250 entries = 125 x PEC ratio 10; values are encoder ticks, 1 tick = 0.1125 arcsec
# Graph read: Min -0.9 arcsec, Max +1.0 arcsec. Peak-to-peak 17 ticks = 1.91 arcsec, RMS 0.56 arcsec
 600	-7
 601	-7
 602	-7
 603	-7
 604	-7
 605	-7
 606	-7
 607	-7
 608	-7
 609	-7
 610	-7
 611	-7
 612	-7
 613	-7
 614	-7
 615	-7
 616	-7
 617	-7
 618	-7
 619	-7
 620	-7
 621	-7
 622	-7
 623	-7
 624	-7
 625	-7
 626	-7
 627	-8
 628	-8
 629	-8
 630	-8
 631	-8
 632	-8
 633	-8
 634	-8
 635	-8
 636	-8
 637	-8
 638	-8
 639	-8
 640	-8
 641	-8
 642	-8
 643	-8
 644	-8
 645	-8
 646	-8
 647	-8
 648	-8
 649	-8
 650	-8
 651	-8
 652	-8
 653	-8
 654	-8
 655	-8
 656	-7
 657	-7
 658	-7
 659	-7
 660	-7
 661	-7
 662	-7
 663	-7
 664	-7
 665	-7
 666	-7
 667	-7
 668	-7
 669	-7
 670	-7
 671	-7
 672	-7
 673	-7
 674	-7
 675	-7
 676	-7
 677	-7
 678	-7
 679	-7
 680	-7
 681	-7
 682	-7
 683	-7
 684	-7
 685	-7
 686	-7
 687	-7
 688	-7
 689	-7
 690	-7
 691	-7
 692	-7
 693	-7
 694	-7
 695	-7
 696	-7
 697	-7
 698	-7
 699	-7
 700	-6
 701	-6
 702	-6
 703	-6
 704	-6
 705	-6
 706	-6
 707	-6
 708	-6
 709	-6
 710	-6
 711	-6
 712	-6
 713	-6
 714	-6
 715	-6
 716	-6
 717	-6
 718	-6
 719	-6
 720	-6
 721	-6
 722	-6
 723	-6
 724	-6
 725	-6
 726	-6
 727	-6
 728	-5
 729	-5
 730	-5
 731	-5
 732	-5
 733	-5
 734	-5
 735	-5
 736	-5
 737	-5
 738	-5
 739	-5
 740	-5
 741	-5
 742	-5
 743	-5
 744	-5
 745	-5
 746	-5
 747	-5
 748	-5
 749	-5
 750	-5
 751	-5
 752	-5
 753	-5
 754	-4
 755	-4
 756	-4
 757	-4
 758	-4
 759	-4
 760	-4
 761	-4
 762	-4
 763	-4
 764	-4
 765	-4
 766	-4
 767	-4
 768	-4
 769	-4
 770	-4
 771	-4
 772	-4
 773	-4
 774	-4
 775	-4
 776	-4
 777	-4
 778	-4
 779	-4
 780	-4
 781	-4
 782	-3
 783	-3
 784	-3
 785	-3
 786	-3
 787	-3
 788	-3
 789	-3
 790	-3
 791	-3
 792	-3
 793	-3
 794	-3
 795	-3
 796	-3
 797	-3
 798	-3
 799	-3
 800	-3
 801	-3
 802	-3
 803	-3
 804	-3
 805	-3
 806	-3
 807	-3
 808	-3
 809	-3
 810	-3
 811	-3
 812	-3
 813	-3
 814	-3
 815	-3
 816	-3
 817	-3
 818	-3
 819	-3
 820	-3
 821	-3
 822	-3
 823	-3
 824	-2
 825	-2
 826	-2
 827	-2
 828	-2
 829	-2
 830	-2
 831	-2
 832	-2
 833	-2
 834	-2
 835	-2
 836	-2
 837	-2
 838	-2
 839	-2
 840	-2
 841	-2
 842	-2
 843	-2
 844	-2
 845	-2
 846	-2
 847	-2
 848	-2
 849	-2
 850	-2
 851	-2
 852	-2
 853	-2
 854	-2
 855	-2
 856	-2
 857	-2
 858	-2
 859	-2
 860	-2
 861	-2
 862	-2
 863	-2
 864	-2
 865	-2
 866	-2
 867	-2
 868	-2
 869	-2
 870	-2
 871	-2
 872	-2
 873	-2
 874	-2
 875	-2
 876	-2
 877	-2
 878	-2
 879	-2
 880	-2
 881	-2
 882	-2
 883	-2
 884	-2
 885	-2
 886	-2
 887	-2
 888	-2
 889	-2
 890	-2
 891	-2
 892	-2
 893	-2
 894	-2
 895	-2
 896	-2
 897	-2
 898	-2
 899	-3
 900	-3
 901	-3
 902	-3
 903	-3
 904	-3
 905	-3
 906	-3
 907	-3
 908	-3
 909	-3
 910	-3
 911	-3
 912	-3
 913	-3
 914	-3
 915	-3
 916	-3
 917	-3
 918	-3
 919	-3
 920	-3
 921	-3
 922	-3
 923	-3
 924	-3
 925	-3
 926	-3
 927	-3
 928	-3
 929	-3
 930	-3
 931	-3
 932	-3
 933	-3
 934	-3
 935	-3
 936	-3
 937	-3
 938	-3
 939	-3
 940	-3
 941	-3
 942	-3
 943	-3
 944	-3
 945	-3
 946	-3
 947	-3
 948	-3
 949	-3
 950	-3
 951	-3
 952	-3
 953	-3
 954	-3
 955	-3
 956	-3
 957	-3
 958	-3
 959	-4
 960	-4
 961	-4
 962	-4
 963	-4
 964	-4
 965	-4
 966	-4
 967	-4
 968	-4
 969	-4
 970	-4
 971	-4
 972	-4
 973	-4
 974	-4
 975	-4
 976	-4
 977	-4
 978	-4
 979	-4
 980	-4
 981	-4
 982	-4
 983	-4
 984	-4
 985	-4
 986	-4
 987	-4
 988	-4
 989	-4
 990	-4
 991	-4
 992	-4
 993	-4
 994	-4
 995	-4
 996	-4
 997	-4
 998	-4
 999	-4
1000	-4
1001	-4
1002	-4
1003	-4
1004	-4
1005	-4
1006	-4
1007	-4
1008	-4
1009	-4
1010	-4
1011	-4
1012	-4
1013	-4
1014	-4
1015	-4
1016	-4
1017	-4
1018	-4
1019	-4
1020	-4
1021	-4
1022	-4
1023	-4
1024	-4
1025	-4
1026	-4
1027	-4
1028	-4
1029	-4
1030	-4
1031	-4
1032	-4
1033	-4
1034	-4
1035	-4
1036	-4
1037	-4
1038	-4
1039	-4
1040	-4
1041	-4
1042	-4
1043	-4
1044	-4
1045	-4
1046	-4
1047	-4
1048	-4
1049	-4
1050	-4
1051	-4
1052	-4
1053	-4
1054	-4
1055	-4
1056	-4
1057	-4
1058	-4
1059	-4
1060	-4
1061	-4
1062	-4
1063	-4
1064	-4
1065	-4
1066	-4
1067	-4
1068	-4
1069	-4
1070	-4
1071	-4
1072	-4
1073	-4
1074	-4
1075	-4
1076	-4
1077	-4
1078	-4
1079	-4
1080	-3
1081	-3
1082	-3
1083	-3
1084	-3
1085	-3
1086	-3
1087	-3
1088	-3
1089	-3
1090	-3
1091	-3
1092	-3
1093	-3
1094	-3
1095	-3
1096	-3
1097	-3
1098	-3
1099	-3
1100	-3
1101	-3
1102	-3
1103	-3
1104	-3
1105	-3
1106	-3
1107	-3
1108	-3
1109	-3
1110	-3
1111	-3
1112	-3
1113	-3
1114	-3
1115	-3
1116	-3
1117	-3
1118	-2
1119	-2
1120	-2
1121	-2
1122	-2
1123	-2
1124	-2
1125	-2
1126	-2
1127	-2
1128	-2
1129	-2
1130	-2
1131	-2
1132	-2
1133	-2
1134	-2
1135	-2
1136	-2
1137	-2
1138	-2
1139	-2
1140	-2
1141	-2
1142	-2
1143	-2
1144	-2
1145	-2
1146	-2
1147	-2
1148	-1
1149	-1
1150	-1
1151	-1
1152	-1
1153	-1
1154	-1
1155	-1
1156	-1
1157	-1
1158	-1
1159	-1
1160	-1
1161	-1
1162	-1
1163	-1
1164	-1
1165	-1
1166	-1
1167	-1
1168	-1
1169	-1
1170	-1
1171	-1
1172	-1
1173	-1
1174	-1
1175	-1
1176	0
1177	0
1178	0
1179	0
1180	0
1181	0
1182	0
1183	0
1184	0
1185	0
1186	0
1187	0
1188	0
1189	0
1190	0
1191	0
1192	0
1193	0
1194	0
1195	0
1196	0
1197	0
1198	0
1199	0
1200	0
1201	0
1202	0
1203	0
1204	0
1205	0
1206	0
1207	0
1208	0
1209	0
1210	0
1211	0
1212	0
1213	0
1214	0
1215	0
1216	0
1217	0
1218	0
1219	0
1220	0
1221	0
1222	0
1223	0
1224	0
1225	0
1226	0
1227	0
1228	0
1229	0
1230	0
1231	0
1232	0
1233	0
1234	0
1235	0
1236	0
1237	0
1238	0
1239	1
1240	1
1241	1
1242	1
1243	1
1244	1
1245	1
1246	1
1247	1
1248	1
1249	1
